STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
13,51,10603,13051010603,1778,813,P,11281987,11218869,13,51,10601,13051010601,4376,1767,P,5954901,5903006,1558,1558,0.01,0.01,0.03,0.03,0,0,0,0,0,0
13,51,10603,13051010603,1778,813,P,11281987,11218869,13,51,10700,13051010700,16797,6853,P,148823553,139185302,44197,44102,0.39,0.39,0.03,0.03,0,0,0,0,0,0
13,51,10604,13051010604,836,364,P,2163063,2156685,13,51,10501,13051010501,6229,2291,P,34277562,32459670,119943,119089,5.55,5.52,0.35,0.37,0,0,0,0,0,0
13,51,10605,13051010605,13,12,P,22225260,15404834,13,51,11600,13051011600,2307,984,P,3133090,3126880,420,420,0,0,0.01,0.01,0,0,0,0,0,0
13,51,10700,13051010700,16797,6853,P,148901921,139263765,13,51,10603,13051010603,1778,813,P,11306084,11243061,71999,71999,0.05,0.05,0.64,0.64,0,0,0,0,0,0
13,51,10700,13051010700,16797,6853,P,148901921,139263765,13,51,10803,13051010803,9882,3969,P,49511516,48643592,50566,50566,0.03,0.04,0.1,0.1,0,0,0,0,0,0
13,51,10801,13051010801,2608,1101,P,39674825,35303531,13,51,10803,13051010803,9882,3969,P,49511516,48643592,3566,3566,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,51,10802,13051010802,7214,2983,P,96952164,90895628,13,51,10808,13051010808,8977,3921,P,43587286,40768156,65,65,0,0,0,0,0,0,0,0,0,0
13,51,10803,13051010803,9882,3969,P,49869465,49001541,13,51,10801,13051010801,2608,1101,P,40096606,35725312,425347,425347,0.85,0.87,1.06,1.19,0,0,0,0,0,0
13,51,10804,13051010804,18675,8037,P,65406113,62299494,13,51,10803,13051010803,9882,3969,P,49511516,48643592,5996,5996,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,51,10901,13051010901,4185,2051,P,20244021,15524522,13,51,4207,13051004207,3717,1747,P,1952856,1952856,4322,4322,0.02,0.03,0.22,0.22,0,0,0,0,0,0
13,51,10901,13051010901,4185,2051,P,20244021,15524522,13,51,4300,13051004300,2615,588,P,22281557,22239683,4039,4039,0.02,0.03,0.02,0.02,0,0,0,0,0,0
13,51,10902,13051010902,1127,557,P,346043102,157344873,13,51,990000,13051990000,0,0,P,286681121,0,108350734,0,31.31,0,37.79,0,0,0,0,0,0,0
13,51,11002,13051011002,8384,4376,P,223093077,104303079,13,51,990000,13051990000,0,0,P,286681121,0,75542121,0,33.86,0,26.35,0,0,0,0,0,0,0
13,51,11101,13051011101,8516,3968,P,77639618,56775875,13,51,11104,13051011104,5234,2484,P,6881196,6277236,598,0,0,0,0.01,0,0,0,0,0,0,0
13,51,11103,13051011103,3306,3548,P,169133667,38775716,13,51,990000,13051990000,0,0,P,286681121,0,102788266,0,60.77,0,35.85,0,0,0,0,0,0,0
13,51,11104,13051011104,5234,2484,P,6859247,6277236,13,51,11107,13051011107,3154,1404,P,63861444,45064934,3212,0,0.05,0,0.01,0,0,0,0,0,0,0
13,51,11104,13051011104,5234,2484,P,6859247,6277236,13,51,11108,13051011108,3130,1241,P,23507494,18662524,715,0,0.01,0,0,0,0,0,0,0,0,0
13,51,11105,13051011105,9904,4400,P,54363713,39693560,13,51,11104,13051011104,5234,2484,P,6881196,6277236,25278,0,0.05,0,0.37,0,0,0,0,0,0,0
13,53,20100,13053020100,2986,1448,P,165315960,163304933,13,53,20206,13053020206,204,59,P,305849597,304565770,126,126,0,0,0,0,0,0,0,0,0,0
13,53,20200,13053020200,8281,1928,P,485200278,480918588,13,53,20100,13053020100,2961,1440,P,166017244,164006217,807370,807370,0.17,0.17,0.49,0.49,0,0,0,0,0,0
13,55,980200,13055980200,6447,2734,P,90835138,90762122,13,55,10500,13055010500,6424,2196,P,48775512,48683353,25756,25756,0.03,0.03,0.05,0.05,0,0,0,0,0,0
13,55,980500,13055980500,6424,2196,P,48775495,48683336,13,55,10200,13055010200,6447,2734,P,90835121,90762105,25739,25739,0.05,0.05,0.03,0.03,0,0,0,0,0,0
13,57,90100,13057090100,8340,3282,P,179682566,178203078,13,57,90501,13057090501,5877,2258,P,97089177,95990549,11881,0,0.01,0,0.01,0,0,0,0,0,0,0
13,57,90300,13057090300,11886,4343,P,120713807,109989916,13,57,90601,13057090601,6841,2511,P,22011689,21744403,9585,0,0.01,0,0.04,0,0,0,0,0,0,0
13,57,90701,13057090701,19180,7410,P,40108853,36071802,13,57,91001,13057091001,3665,1736,P,9104549,9040021,8919,2333,0.02,0.01,0.1,0.03,0,0,0,0,0,0
13,57,90801,13057090801,18459,6540,P,51395956,50749945,13,57,90601,13057090601,6841,2511,P,22011689,21744403,23322,23322,0.05,0.05,0.11,0.11,0,0,0,1,0.02,0.04
13,57,90801,13057090801,18459,6540,P,51395956,50749945,13,57,90904,13057090904,7544,3003,P,12585218,12465894,1437,0,0,0,0.01,0,0,0,0,0,0,0
13,57,90901,13057090901,7108,2636,P,22544295,22293193,13,57,90804,13057090804,8585,3140,P,27113106,26896518,7520,0,0.03,0,0.03,0,0,0,0,0,0,0
13,57,90903,13057090903,11452,4970,P,16723450,16556266,13,57,90804,13057090804,8585,3140,P,27113106,26896518,294,0,0,0,0,0,0,0,0,0,0,0
13,57,90903,13057090903,11452,4970,P,16723450,16556266,13,57,90901,13057090901,7119,2644,P,22580226,22336020,639,15,0,0,0,0,0,0,0,0,0,0
13,57,91001,13057091001,3665,1736,P,9089770,9031738,13,57,90701,13057090701,19523,7507,P,40410390,36379835,90,0,0,0,0,0,0,0,0,0,0,0
13,57,91001,13057091001,3665,1736,P,9089770,9031738,13,57,91005,13057091005,7284,2684,P,7440080,7436270,10066,10066,0.11,0.11,0.14,0.14,0,0,0,0,0,0
13,57,91003,13057091003,7627,3067,P,10140164,9986288,13,57,91001,13057091001,3665,1736,P,9104549,9040021,16016,16016,0.16,0.16,0.18,0.18,0,0,0,0,0,0
13,57,91005,13057091005,7295,2690,P,7498681,7494871,13,57,91003,13057091003,7627,3067,P,10128224,9974348,4076,4076,0.05,0.05,0.04,0.04,0,0,0,0,0,0
13,57,91006,13057091006,5074,1718,P,4748756,4743265,13,57,91101,13057091101,5557,2247,P,18403358,13897814,923,923,0.02,0.02,0.01,0.01,0,0,0,0,0,0
13,57,91102,13057091102,8383,3097,P,10998848,10915679,13,57,91103,13057091103,8019,3086,P,28049645,25254501,4035,4035,0.04,0.04,0.01,0.02,0,0,0,0,0,0
13,57,91103,13057091103,8019,3086,P,28141612,25346468,13,57,91102,13057091102,8383,3097,P,11093433,11010264,96002,96002,0.34,0.38,0.87,0.87,0,0,0,0,0,0
13,59,1700,13059001700,2011,837,P,3554473,3529950,13,59,130400,13059130400,5804,2482,P,14160013,14048614,290,290,0.01,0.01,0,0,0,0,0,0,0,0
13,59,1700,13059001700,2011,837,P,3554473,3529950,13,59,130600,13059130600,6278,3031,P,9412529,9227415,11899,11899,0.33,0.34,0.13,0.13,0,0,0,0,0,0
13,59,30100,13059030100,4778,2449,P,3811140,3774095,13,59,140500,13059140500,2200,724,P,21431133,21186603,2554,2554,0.07,0.07,0.01,0.01,0,0,0,0,0,0
13,59,30200,13059030200,4251,1964,P,4509592,4462116,13,59,30100,13059030100,4778,2449,P,3815972,3778927,7386,7386,0.16,0.17,0.19,0.2,0,0,0,0,0,0
13,59,140400,13059140400,3607,1301,P,13981010,13824908,13,195,20500,13195020500,6830,2819,P,87155087,86093016,23592,23592,0.17,0.17,0.03,0.03,0,0,0,0,0,0
13,59,150300,13059150300,3302,1587,P,6560505,6417886,13,59,1200,13059001200,2646,1556,P,3567489,3471505,3755,0,0.06,0,0.11,0,0,0,0,0,0,0
13,59,150400,13059150400,4934,1906,P,14721344,14290418,13,59,401,13059000401,1225,801,P,1590993,1514985,3585,3585,0.02,0.03,0.23,0.24,0,0,0,0,0,0
13,63,40201,13063040201,7384,3731,P,5689026,5656447,13,63,980000,13063980000,0,0,P,14774789,14772110,26869,26869,0.47,0.48,0.18,0.18,0,0,0,0,0,0
13,63,40202,13063040202,2501,1030,P,10104392,10006583,13,63,40415,13063040415,5844,2697,P,4053269,4035622,1045,1045,0.01,0.01,0.03,0.03,0,0,0,0,0,0
13,63,40302,13063040302,4829,2102,P,5768436,5698500,13,63,40303,13063040303,6953,2681,P,5992239,5966271,5896,5896,0.1,0.1,0.1,0.1,0,0,0,0,0,0
13,63,40302,13063040302,4829,2102,P,5768436,5698500,13,63,40308,13063040308,4520,1837,P,9259853,9249455,1885,1885,0.03,0.03,0.02,0.02,0,0,0,0,0,0
13,63,40303,13063040303,6949,2679,P,5749514,5723546,13,63,40410,13063040410,7058,2582,P,22353205,22253182,1877,1877,0.03,0.03,0.01,0.01,0,0,0,0,0,0
13,63,40305,13063040305,8800,3142,P,7475774,7432403,13,63,40308,13063040308,4520,1837,P,9259853,9249455,109,109,0,0,0,0,0,0,0,0,0,0
13,63,40407,13063040407,3607,1441,P,8925350,8840217,13,63,40410,13063040410,7058,2582,P,22353205,22253182,11658,11658,0.13,0.13,0.05,0.05,0,0,0,0,0,0
13,63,40413,13063040413,6660,2565,P,5464339,5386628,13,63,40617,13063040617,1557,509,P,1083028,1077341,389,389,0.01,0.01,0.04,0.04,0,0,0,0,0,0
13,63,40612,13063040612,6888,2127,P,7096182,7075165,13,63,40619,13063040619,3001,1008,P,3714922,3641173,304,304,0,0,0.01,0.01,0,0,0,0,0,0
13,63,40612,13063040612,6888,2127,P,7096182,7075165,13,63,40620,13063040620,3430,1243,P,9166287,9069334,628,628,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,63,40613,13063040613,7996,3097,P,13674878,13509300,13,63,40612,13063040612,6891,2128,P,7096022,7075005,67,67,0,0,0,0,0,0,0,0,0,0
13,63,40613,13063040613,7996,3097,P,13674878,13509300,13,63,40614,13063040614,4680,2050,P,13968845,11901475,12355,12355,0.09,0.09,0.09,0.1,0,0,0,0,0,0
13,65,970100,13065970100,5239,2238,P,778838410,738883010,13,299,950800,13299950800,6398,2983,P,1281896886,1255802793,61125,61125,0.01,0.01,0,0,0,0,0,0,0,0
13,65,970200,13065970200,1559,769,P,1355499045,1333897621,13,299,950800,13299950800,6398,2983,P,1281896886,1255802793,692868,692868,0.05,0.05,0.05,0.06,0,0,0,0,0,0
13,67,30101,13067030101,7062,2684,P,30753644,27927268,13,15,960803,13015960803,5149,2174,P,82578319,77220170,4104,4104,0.01,0.01,0,0.01,0,0,0,0,0,0
13,67,30102,13067030102,15226,6094,P,11708540,11663925,13,57,91102,13057091102,8383,3097,P,11093433,11010264,2618,2618,0.02,0.02,0.02,0.02,0,0,0,0,0,0
13,67,30102,13067030102,15226,6094,P,11708540,11663925,13,67,30101,13067030101,7062,2684,P,30749556,27923180,16,16,0,0,0,0,0,0,0,0,0,0
13,67,30205,13067030205,12089,4454,P,22814968,22554652,13,67,30230,13067030230,12572,5583,P,15779274,15374950,4487,4487,0.02,0.02,0.03,0.03,0,0,0,0,0,0
13,67,30215,13067030215,8716,3097,P,7240637,7215573,13,67,30214,13067030214,8194,2944,P,10668083,10598901,291,291,0,0,0,0,0,0,0,0,0,0
13,67,30217,13067030217,20271,8499,P,30445661,29899703,13,67,30239,13067030239,7610,2610,P,19538024,19440290,2494,2494,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,67,30324,13067030324,3441,1267,P,3709222,3668893,13,57,90905,13057090905,3908,1967,P,4143943,4095564,5207,5207,0.14,0.14,0.13,0.13,0,0,0,0,0,0
13,67,30325,13067030325,8179,2828,P,8951360,8935888,13,57,90902,13057090902,13319,5407,P,19008678,18756256,854,854,0.01,0.01,0,0,0,0,0,0,0,0
13,67,30330,13067030330,5706,2030,P,6061597,6045522,13,67,30504,13067030504,5972,2490,P,6636805,6598862,283,283,0,0,0,0,0,0,0,0,0,0
13,67,30405,13067030405,5774,2927,P,4024117,4024117,13,67,30411,13067030411,4214,2134,P,2000629,1997469,19204,19204,0.48,0.48,0.96,0.96,0,0,0,0,0,0
13,67,30406,13067030406,8054,4318,P,3939281,3920451,13,67,31001,13067031001,5215,2084,P,15596062,15520604,21264,21264,0.54,0.54,0.14,0.14,0,0,0,0,0,0
13,67,30502,13067030502,6406,2765,P,9638366,9554552,13,67,30504,13067030504,5972,2490,P,6636805,6598862,353,353,0,0,0.01,0.01,0,0,0,0,0,0
13,67,30505,13067030505,6394,3117,P,5280264,5220169,13,67,30504,13067030504,5972,2490,P,6636805,6598862,604,604,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,67,30505,13067030505,6394,3117,P,5280264,5220169,13,67,30700,13067030700,4092,1985,P,4307250,4307250,4121,4121,0.08,0.08,0.1,0.1,0,0,0,0,0,0
13,67,30600,13067030600,15482,7704,P,25273821,25057357,13,67,30229,13067030229,5695,1268,P,13107892,12995331,1816,1816,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,67,30700,13067030700,4092,1985,P,4311391,4311391,13,67,30505,13067030505,6394,3117,P,5283801,5223706,8262,8262,0.19,0.19,0.16,0.16,0,0,0,0,0,0
13,67,30800,13067030800,4052,1632,P,5288958,5282991,13,67,31001,13067031001,5215,2084,P,15596062,15520604,41995,41995,0.79,0.79,0.27,0.27,0,0,0,0,0,0
13,67,31001,13067031001,5215,2084,P,15547725,15472267,13,67,31108,13067031108,4910,2847,P,3358690,3346380,5874,5874,0.04,0.04,0.17,0.18,0,0,0,0,0,0
13,67,31001,13067031001,5215,2084,P,15547725,15472267,13,67,31113,13067031113,1027,634,P,1119727,1114848,9353,9353,0.06,0.06,0.84,0.84,0,0,0,0,0,0
13,67,31108,13067031108,4910,2847,P,3336946,3324636,13,67,31001,13067031001,5215,2084,P,15596062,15520604,305,305,0.01,0.01,0,0,0,0,0,0,0,0
13,67,31109,13067031109,7749,4454,P,3951704,3937124,13,67,31108,13067031108,4910,2847,P,3358690,3346380,16175,16175,0.41,0.41,0.48,0.48,0,0,0,0,0,0
13,67,31111,13067031111,2909,1861,P,1961645,1961645,13,67,31208,13067031208,5679,3287,P,3641636,3617744,6260,6260,0.32,0.32,0.17,0.17,0,0,0,0,0,0
13,67,31202,13067031202,14019,7983,P,16734482,16399153,13,67,31209,13067031209,3790,1770,P,3413637,3408774,6307,6307,0.04,0.04,0.18,0.19,0,0,0,0,0,0
13,67,31204,13067031204,9728,5560,P,9154844,8927764,13,67,31205,13067031205,5306,3049,P,7569073,7251885,45171,45171,0.49,0.51,0.6,0.62,0,0,0,0,0,0
13,67,31302,13067031302,18320,7376,P,28440409,28106909,13,67,31308,13067031308,4776,1914,P,6420442,6403618,1367,1367,0,0,0.02,0.02,0,0,0,0,0,0
13,67,31306,13067031306,3754,1561,P,5569087,5566572,13,67,31309,13067031309,7392,2821,P,7975075,7972557,965,965,0.02,0.02,0.01,0.01,0,0,0,0,0,0
13,67,31309,13067031309,7392,2821,P,7968775,7966257,13,67,31306,13067031306,3754,1561,P,5569713,5567198,1591,1591,0.02,0.02,0.03,0.03,0,0,0,0,0,0
13,67,31309,13067031309,7392,2821,P,7968775,7966257,13,97,80103,13097080103,6371,3212,P,10077347,10064405,3791,3791,0.05,0.05,0.04,0.04,0,0,0,0,0,0
13,67,31405,13067031405,7688,3100,P,10159939,10127665,13,67,31106,13067031106,8225,3190,P,8989680,8714276,855,855,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,67,31407,13067031407,11168,4594,P,28057582,28017716,13,97,80103,13097080103,6371,3212,P,10077347,10064405,723,723,0,0,0.01,0.01,0,0,0,0,0,0
13,67,31501,13067031501,15009,5599,P,36854122,36705700,13,67,31505,13067031505,5992,2380,P,10075415,10065515,13200,13200,0.04,0.04,0.13,0.13,0,0,0,0,0,0
13,69,990100,13069990100,3553,1628,P,330725477,320448865,13,17,960100,13017960100,2286,1100,P,301629172,297127542,7752,7752,0,0,0,0,0,0,0,0,0,0
13,69,990100,13069990100,3553,1628,P,330725477,320448865,13,271,950500,13271950500,3437,1960,P,509044481,500706434,242560,169901,0.07,0.05,0.05,0.03,0,0,0,0,0,0
13,69,990300,13069990300,5376,1514,P,275373541,260731904,13,5,970202,13005970202,3806,1644,P,195666911,172342597,165,165,0,0,0,0,0,0,0,0,0,0
13,69,990300,13069990300,5376,1514,P,275373541,260731904,13,299,950100,13299950100,1603,731,P,351510233,347337183,10745,10745,0,0,0,0,0,0,0,0,0,0
13,69,990500,13069990500,3929,1700,P,44599535,42307828,13,69,10400,13069010400,5366,2481,P,32924214,29699388,2489,2489,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,69,990600,13069990600,5684,2362,P,368327198,354569706,13,3,960100,13003960100,2077,951,P,257211372,254516779,6775,6775,0,0,0,0,0,0,0,0,0,0
13,69,990600,13069990600,5684,2362,P,368327198,354569706,13,69,10100,13069010100,3553,1628,P,330568073,320347450,1765,1765,0,0,0,0,0,0,0,0,0,0
13,69,990600,13069990600,5684,2362,P,368327198,354569706,13,155,950200,13155950200,7153,2949,P,626745563,613088760,177,177,0,0,0,0,0,0,0,0,0,0
13,71,970100,13071970100,5184,1911,P,295795451,287751990,13,321,950600,13321950600,2553,1099,P,260724520,258779952,9922,9922,0,0,0,0,0,0,0,0,0,0
13,73,30201,13073030201,6450,2827,P,7124769,7114956,13,73,30202,13073030202,2963,1233,P,2525176,2525176,4973,4973,0.07,0.07,0.2,0.2,0,0,0,0,0,0
13,73,30201,13073030201,6450,2827,P,7124769,7114956,13,73,30306,13073030306,4669,1799,P,9729955,9729955,217,217,0,0,0,0,0,0,0,0,0,0
13,73,30302,13073030302,10403,4146,P,21421705,21290532,13,73,30505,13073030505,5464,2128,P,20231904,20196486,63,63,0,0,0,0,0,0,0,0,0,0
13,75,980100,13075980100,2151,957,P,138795785,135635263,13,75,960300,13075960300,6359,2644,P,132791798,129846593,1182,1182,0,0,0,0,0,0,0,0,0,0
13,77,170302,13077170302,16874,7351,P,45287540,44943648,13,77,170304,13077170304,6244,2478,P,29898191,29589153,1353,1353,0,0,0,0,0,0,0,0,0,0
13,77,170401,13077170401,20266,7322,P,94353934,93140918,13,77,170305,13077170305,8783,3812,P,27387674,27192900,270,270,0,0,0,0,0,0,0,0,0,0
13,77,170401,13077170401,20266,7322,P,94353934,93140918,13,77,170306,13077170306,8091,3539,P,17898974,17749856,191,191,0,0,0,0,0,0,0,0,0,0
13,77,170600,13077170600,20410,8007,P,66968479,65326361,13,77,170501,13077170501,6688,2618,P,105818690,104380980,635,635,0,0,0,0,0,0,0,0,0,0
13,79,70100,13079070100,3651,1598,P,388403837,386906616,13,207,50301,13207050301,4671,1934,P,396625214,395689329,1133,1133,0,0,0,0,0,0,0,0,0,0
13,79,70200,13079070200,8979,3694,P,457013050,454484423,13,79,70100,13079070100,3651,1598,P,388496725,386972012,3699,0,0,0,0,0,0,0,0,0,0,0
13,79,70200,13079070200,8979,3694,P,457013050,454484423,13,225,40302,13225040302,2286,1049,P,39306914,39065664,171,0,0,0,0,0,0,0,0,0,0,0
13,81,980200,13081980200,8479,3996,P,323590508,305141263,13,81,10100,13081010100,4130,1815,P,86451067,85509860,3872,3872,0,0,0,0,0,0,0,0,0,0
13,85,970100,13085970100,7762,3945,P,306569331,305268670,13,85,970202,13085970202,7535,3037,P,185951789,184444864,6458,6458,0,0,0,0,0,0,0,0,0,0
13,85,970100,13085970100,7762,3945,P,306569331,305268670,13,111,50500,13111050500,4848,4059,P,403821521,396993870,1140,1140,0,0,0,0,0,0,0,0,0,0
13,85,970100,13085970100,7762,3945,P,306569331,305268670,13,123,80100,13123080100,4223,2852,P,357479800,357295566,2533,2533,0,0,0,0,0,0,0,0,0,0
13,85,970100,13085970100,7762,3945,P,306569331,305268670,13,227,50100,13227050100,4090,3223,P,100468746,99252070,73854,73854,0.02,0.02,0.07,0.07,0,0,0,1,0.03,0.03
13,87,970100,13087970100,3413,1511,P,414385375,411122643,13,131,950600,13131950600,2333,1141,P,360206772,355836029,11206,11170,0,0,0,0,0,0,0,0,0,0
13,89,20300,13089020300,3574,1623,P,1889149,1888644,13,89,20400,13089020400,2376,1309,P,1012310,1012310,1892,1892,0.1,0.1,0.19,0.19,0,0,0,0,0,0
13,89,20300,13089020300,3574,1623,P,1889149,1888644,13,89,22403,13089022403,4052,1704,P,4921691,4912681,1986,1986,0.11,0.11,0.04,0.04,0,0,0,0,0,0
13,89,20500,13089020500,2802,1738,P,1690814,1690814,13,89,20400,13089020400,2376,1309,P,1012310,1012310,4570,4570,0.27,0.27,0.45,0.45,0,0,0,0,0,0
13,89,20600,13089020600,2000,969,P,1119422,1119422,13,89,20300,13089020300,3574,1623,P,1897240,1896735,8330,8330,0.74,0.74,0.44,0.44,0,0,0,0,0,0
13,89,20600,13089020600,2000,969,P,1119422,1119422,13,89,20400,13089020400,2376,1309,P,1012310,1012310,3807,3807,0.34,0.34,0.38,0.38,0,0,0,0,0,0
13,89,20700,13089020700,2032,1133,P,1267134,1267134,13,89,20300,13089020300,3574,1623,P,1897240,1896735,2234,2234,0.18,0.18,0.12,0.12,0,0,0,0,0,0
13,89,20801,13089020801,2447,1148,P,1399629,1399629,13,89,20300,13089020300,3574,1623,P,1897240,1896735,1357,1357,0.1,0.1,0.07,0.07,0,0,0,0,0,0
13,89,20801,13089020801,2447,1148,P,1399629,1399629,13,89,22403,13089022403,4052,1704,P,4921691,4912681,2570,2570,0.18,0.18,0.05,0.05,0,0,0,0,0,0
13,89,21100,13089021100,8180,3869,P,6901148,6769828,13,89,21209,13089021209,5249,2861,P,4850150,4835662,13799,13799,0.2,0.2,0.28,0.29,0,0,0,0,0,0
13,89,21202,13089021202,6745,3217,P,7462569,7378154,13,89,21215,13089021215,5371,2932,P,3250015,3237709,41682,41682,0.56,0.56,1.28,1.29,0,0,0,0,0,0
13,89,21202,13089021202,6745,3217,P,7462569,7378154,13,89,21217,13089021217,2300,1019,P,1676803,1676803,10342,10342,0.14,0.14,0.62,0.62,0,0,0,0,0,0
13,89,21202,13089021202,6745,3217,P,7462569,7378154,13,89,21218,13089021218,5652,3636,P,2827813,2822045,30749,30749,0.41,0.42,1.09,1.09,0,0,0,0,0,0
13,89,21204,13089021204,4543,1117,P,4644143,4644143,13,89,21208,13089021208,3200,1708,P,3568369,3568369,84629,84629,1.82,1.82,2.37,2.37,0,0,0,0,0,0
13,89,21213,13089021213,3322,1174,P,3002633,3002633,13,89,21214,13089021214,5852,2077,P,5637137,5586989,945,945,0.03,0.03,0.02,0.02,0,0,0,0,0,0
13,89,21214,13089021214,5852,2077,P,5645235,5595087,13,89,21213,13089021213,3382,1199,P,3011189,3011189,9043,9043,0.16,0.16,0.3,0.3,0,0,0,0,0,0
13,89,21301,13089021301,3932,1815,P,3656817,3656817,13,89,21306,13089021306,5177,2165,P,5286109,5276091,26160,26160,0.72,0.72,0.49,0.5,0,0,0,0,0,0
13,89,21303,13089021303,6418,2003,P,4423940,4423940,13,89,21307,13089021307,3975,1389,P,3620154,3620154,39114,39114,0.88,0.88,1.08,1.08,0,0,0,0,0,0
13,89,21404,13089021404,7943,3484,P,3780363,3760881,13,89,21308,13089021308,4379,1584,P,2702296,2702296,1063,1063,0.03,0.03,0.04,0.04,0,0,0,0,0,0
13,89,21405,13089021405,4232,2105,P,2402038,2402038,13,89,21415,13089021415,3855,1974,P,2045833,2025220,390,390,0.02,0.02,0.02,0.02,0,0,0,0,0,0
13,89,21501,13089021501,9568,5028,P,5695084,5643487,13,89,21603,13089021603,5145,3072,P,3843791,3843791,45,45,0,0,0,0,0,0,0,0,0,0
13,89,21603,13089021603,5145,3072,P,3843887,3843887,13,89,21503,13089021503,3860,1911,P,1937583,1925757,141,141,0,0,0.01,0.01,0,0,0,0,0,0
13,89,21805,13089021805,6065,2701,P,6349013,6342448,13,89,22009,13089022009,5595,2669,P,1756301,1744118,11983,11983,0.19,0.19,0.68,0.69,0,0,0,0,0,0
13,89,21902,13089021902,7818,3776,P,14574513,14462830,13,89,21907,13089021907,8610,3737,P,23379757,21632167,108491,108491,0.74,0.75,0.46,0.5,0,0,0,0,0,0
13,89,21902,13089021902,7818,3776,P,14574513,14462830,13,135,50426,13135050426,6267,2433,P,8502609,8482469,24738,24738,0.17,0.17,0.29,0.29,0,0,0,0,0,0
13,89,21906,13089021906,4977,2090,P,3180447,3170647,13,89,21907,13089021907,8610,3737,P,23379757,21632167,65527,65527,2.06,2.07,0.28,0.3,0,0,0,2,0.1,0.05
13,89,21908,13089021908,5213,2304,P,3466079,3369838,13,89,21913,13089021913,4388,2400,P,2991675,2961962,10985,10985,0.32,0.33,0.37,0.37,0,0,0,0,0,0
13,89,22001,13089022001,4125,2079,P,4411708,4382903,13,89,22007,13089022007,3783,1451,P,1200516,1200516,9347,9347,0.21,0.21,0.78,0.78,0,0,0,0,0,0
13,89,22004,13089022004,5409,1830,P,3745818,3720958,13,89,21910,13089021910,4773,2187,P,3696125,3691010,29677,29677,0.79,0.8,0.8,0.8,0,0,0,0,0,0
13,89,22004,13089022004,5409,1830,P,3745818,3720958,13,89,22009,13089022009,5595,2669,P,1756301,1744118,15433,15433,0.41,0.41,0.88,0.88,0,0,0,0,0,0
13,89,22008,13089022008,7250,2704,P,2273585,2264730,13,89,22007,13089022007,3783,1451,P,1200516,1200516,267,267,0.01,0.01,0.02,0.02,0,0,0,0,0,0
13,89,22008,13089022008,7250,2704,P,2273585,2264730,13,89,22100,13089022100,3654,1617,P,3417777,3399076,834,834,0.04,0.04,0.02,0.02,0,0,0,0,0,0
13,89,22100,13089022100,3654,1617,P,3458189,3439488,13,89,22001,13089022001,4125,2079,P,4418987,4390182,16626,16626,0.48,0.48,0.38,0.38,0,0,0,0,0,0
13,89,22100,13089022100,3654,1617,P,3458189,3439488,13,89,22204,13089022204,6509,3065,P,4129541,4129541,24620,24620,0.71,0.72,0.6,0.6,0,0,0,0,0,0
13,89,22200,13089022200,8784,4484,P,6992646,6992646,13,89,22301,13089022301,5657,3240,P,4234397,4234397,12580,12580,0.18,0.18,0.3,0.3,0,0,0,0,0,0
13,89,22200,13089022200,8784,4484,P,6992646,6992646,13,89,22302,13089022302,4132,2203,P,3577638,3577638,4255,4255,0.06,0.06,0.12,0.12,0,0,0,0,0,0
13,89,22200,13089022200,8784,4484,P,6992646,6992646,13,89,22900,13089022900,3552,1920,P,3806495,3795353,53,53,0,0,0,0,0,0,0,0,0,0
13,89,22200,13089022200,8784,4484,P,6992646,6992646,13,89,23000,13089023000,1958,1077,P,1784767,1763523,45,45,0,0,0,0,0,0,0,0,0,0
13,89,22500,13089022500,5362,2660,P,2885559,2885559,13,89,20300,13089020300,3574,1623,P,1897240,1896735,48,48,0,0,0,0,0,0,0,0,0,0
13,89,22600,13089022600,5794,3382,P,3112793,3110614,13,89,22301,13089022301,5657,3240,P,4234397,4234397,1696,1696,0.05,0.05,0.04,0.04,0,0,0,0,0,0
13,89,22600,13089022600,5794,3382,P,3112793,3110614,13,89,22500,13089022500,5361,2659,P,2816946,2816946,1570,1570,0.05,0.05,0.06,0.06,0,0,0,0,0,0
